Time,FA,FB,FC,h,x,v
15.07,47.335,50,100.08,1.0015,0.50003,0.5
15.08,47.335,50,100.07,1.0015,0.5,0.5
15.09,47.335,50,100.07,1.0014,0.49998,0.5
15.1,58.336,50,100.07,1.0014,0.49995,0.5
15.11,58.336,50,100.08,1.0015,0.50003,0.5
15.12,58.336,50,100.09,1.0017,0.50012,0.5
15.13,58.336,50,100.09,1.0019,0.5002,0.5
15.14,58.336,50,100.1,1.002,0.50028,0.5
15.15,58.336,50,100.11,1.0022,0.50036,0.5
15.16,58.336,50,100.12,1.0024,0.50045,0.5
15.17,58.336,50,100.13,1.0025,0.50053,0.5
15.18,58.336,50,100.13,1.0027,0.50061,0.5
15.19,58.336,50,100.14,1.0029,0.50069,0.5
15.2,42.233,50,100.15,1.003,0.50077,0.5
15.21,42.233,50,100.14,1.0029,0.5007,0.5
15.22,42.233,50,100.13,1.0027,0.50062,0.5
15.23,42.233,50,100.13,1.0025,0.50054,0.5
15.24,42.233,50,100.12,1.0024,0.50046,0.5
15.25,42.233,50,100.11,1.0022,0.50038,0.5
15.26,42.233,50,100.1,1.0021,0.5003,0.5
15.27,42.233,50,100.1,1.0019,0.50023,0.5
15.28,42.233,50,100.09,1.0018,0.50015,0.5
15.29,42.233,50,100.08,1.0016,0.50007,0.5
15.3,52.681,50,100.07,1.0014,0.49999,0.5
15.31,52.681,50,100.07,1.0015,0.50002,0.5
15.32,52.681,50,100.08,1.0015,0.50005,0.5
15.33,52.681,50,100.08,1.0016,0.50007,0.5
15.34,52.681,50,100.08,1.0016,0.5001,0.5
15.35,52.681,50,100.09,1.0017,0.50013,0.5
15.36,52.681,50,100.09,1.0018,0.50015,0.5
15.37,52.681,50,100.09,1.0018,0.50018,0.5
15.38,52.681,50,100.09,1.0019,0.5002,0.5
15.39,52.681,50,100.1,1.0019,0.50023,0.5
15.4,52.465,50,100.1,1.002,0.50026,0.5
15.41,52.465,50,100.1,1.002,0.50028,0.5
15.42,52.465,50,100.1,1.0021,0.50031,0.5
15.43,52.465,50,100.11,1.0021,0.50033,0.5
15.44,52.465,50,100.11,1.0021,0.50035,0.5
15.45,52.465,50,100.11,1.0022,0.50038,0.5
15.46,52.465,50,100.11,1.0022,0.5004,0.5
15.47,52.465,50,100.11,1.0023,0.50042,0.5
15.48,52.465,50,100.12,1.0023,0.50045,0.5
15.49,52.465,50,100.12,1.0024,0.50047,0.5
15.5,56.261,50,100.12,1.0024,0.5005,0.5
15.51,56.261,50,100.13,1.0026,0.50056,0.5
15.52,56.261,50,100.13,1.0027,0.50062,0.5
15.53,56.261,50,100.14,1.0028,0.50068,0.5
15.54,56.261,50,100.15,1.0029,0.50074,0.5
15.55,56.261,50,100.15,1.003,0.5008,0.5
15.56,56.261,50,100.16,1.0032,0.50086,0.5
15.57,56.261,50,100.16,1.0033,0.50092,0.5
15.58,56.261,50,100.17,1.0034,0.50098,0.5
15.59,56.261,50,100.18,1.0035,0.50104,0.5
15.6,42.141,50,100.18,1.0037,0.5011,0.5
15.61,42.141,50,100.17,1.0035,0.50102,0.5
15.62,42.141,50,100.17,1.0033,0.50094,0.5
15.63,42.141,50,100.16,1.0032,0.50086,0.5
15.64,42.141,50,100.15,1.003,0.50078,0.5
15.65,42.141,50,100.14,1.0029,0.5007,0.5
15.66,42.141,50,100.13,1.0027,0.50062,0.5
15.67,42.141,50,100.13,1.0025,0.50054,0.5
15.68,42.141,50,100.12,1.0024,0.50046,0.5
15.69,42.141,50,100.11,1.0022,0.50039,0.5
15.7,46.871,50,100.1,1.0021,0.50031,0.5
15.71,46.871,50,100.1,1.002,0.50027,0.5
15.72,46.871,50,100.1,1.0019,0.50024,0.5
15.73,46.871,50,100.09,1.0019,0.50021,0.5
15.74,46.871,50,100.09,1.0018,0.50018,0.5
15.75,46.871,50,100.09,1.0017,0.50015,0.5
15.76,46.871,50,100.08,1.0017,0.50012,0.5
15.77,46.871,50,100.08,1.0016,0.50008,0.5
15.78,46.871,50,100.08,1.0015,0.50005,0.5
15.79,46.871,50,100.07,1.0015,0.50002,0.5
15.8,41.478,50,100.07,1.0014,0.49999,0.5
15.81,41.478,50,100.06,1.0012,0.49991,0.5
15.82,41.478,50,100.05,1.0011,0.49982,0.5
15.83,41.478,50,100.04,1.0009,0.49974,0.5
15.84,41.478,50,100.04,1.0007,0.49965,0.5
15.85,41.478,50,100.03,1.0006,0.49957,0.5
15.86,41.478,50,100.02,1.0004,0.49948,0.5
15.87,41.478,50,100.01,1.0002,0.4994,0.5
15.88,41.478,50,100,1,0.49931,0.5
15.89,41.478,50,99.993,0.99987,0.49923,0.5
15.9,45.94,50,99.985,0.9997,0.49915,0.5
15.91,45.94,50,99.981,0.99962,0.49911,0.5
15.92,45.94,50,99.977,0.99954,0.49907,0.5
15.93,45.94,50,99.973,0.99946,0.49903,0.5
15.94,45.94,50,99.969,0.99938,0.49899,0.5
15.95,45.94,50,99.965,0.9993,0.49895,0.5
15.96,45.94,50,99.961,0.99921,0.49891,0.5
15.97,45.94,50,99.957,0.99913,0.49887,0.5
15.98,45.94,50,99.953,0.99905,0.49884,0.5
15.99,45.94,50,99.949,0.99897,0.4988,0.5
16,43.458,50,99.945,0.99889,0.49876,0.5
16.01,43.458,50,99.938,0.99876,0.4987,0.5
16.02,43.458,50,99.932,0.99863,0.49863,0.5
16.03,43.458,50,99.925,0.9985,0.49857,0.5
16.04,43.458,50,99.919,0.99838,0.49851,0.5
16.05,43.458,50,99.912,0.99825,0.49844,0.5
16.06,43.458,50,99.906,0.99812,0.49838,0.5
16.07,43.458,50,99.899,0.99799,0.49832,0.5
16.08,43.458,50,99.893,0.99786,0.49826,0.5
16.09,43.458,50,99.886,0.99773,0.49819,0.5
16.1,48.855,50,99.88,0.9976,0.49813,0.5
16.11,48.855,50,99.879,0.99758,0.49812,0.5
16.12,48.855,50,99.878,0.99756,0.49812,0.5
16.13,48.855,50,99.877,0.99754,0.49811,0.5
16.14,48.855,50,99.876,0.99752,0.4981,0.5
16.15,48.855,50,99.875,0.9975,0.49809,0.5
16.16,48.855,50,99.874,0.99748,0.49809,0.5
16.17,48.855,50,99.873,0.99746,0.49808,0.5
16.18,48.855,50,99.872,0.99744,0.49807,0.5
16.19,48.855,50,99.871,0.99742,0.49806,0.5
16.2,51.18,50,99.87,0.9974,0.49806,0.5
16.21,51.18,50,99.871,0.99742,0.49807,0.5
16.22,51.18,50,99.872,0.99745,0.49809,0.5
16.23,51.18,50,99.874,0.99748,0.4981,0.5
16.24,51.18,50,99.875,0.9975,0.49812,0.5
16.25,51.18,50,99.876,0.99753,0.49813,0.5
16.26,51.18,50,99.878,0.99755,0.49815,0.5
16.27,51.18,50,99.879,0.99758,0.49816,0.5
16.28,51.18,50,99.88,0.99761,0.49818,0.5
16.29,51.18,50,99.882,0.99763,0.4982,0.5
16.3,44.426,50,99.883,0.99766,0.49821,0.5
16.31,44.426,50,99.877,0.99755,0.49816,0.5
16.32,44.426,50,99.872,0.99744,0.49811,0.5
16.33,44.426,50,99.866,0.99733,0.49805,0.5
16.34,44.426,50,99.861,0.99722,0.498,0.5
16.35,44.426,50,99.856,0.99711,0.49795,0.5
16.36,44.426,50,99.85,0.99701,0.4979,0.5
16.37,44.426,50,99.845,0.9969,0.49785,0.5
16.38,44.426,50,99.839,0.99679,0.49779,0.5
16.39,44.426,50,99.834,0.99668,0.49774,0.5
16.4,48.19,50,99.828,0.99657,0.49769,0.5
16.41,48.19,50,99.827,0.99654,0.49768,0.5
16.42,48.19,50,99.825,0.99651,0.49766,0.5
16.43,48.19,50,99.824,0.99647,0.49765,0.5
16.44,48.19,50,99.822,0.99644,0.49764,0.5
16.45,48.19,50,99.82,0.99641,0.49762,0.5
16.46,48.19,50,99.819,0.99638,0.49761,0.5
16.47,48.19,50,99.817,0.99634,0.4976,0.5
16.48,48.19,50,99.815,0.99631,0.49758,0.5
16.49,48.19,50,99.814,0.99628,0.49757,0.5
16.5,46.086,50,99.812,0.99625,0.49756,0.5
16.51,46.086,50,99.808,0.99617,0.49752,0.5
16.52,46.086,50,99.805,0.9961,0.49749,0.5
16.53,46.086,50,99.801,0.99602,0.49745,0.5
16.54,46.086,50,99.797,0.99595,0.49742,0.5
16.55,46.086,50,99.794,0.99587,0.49738,0.5
16.56,46.086,50,99.79,0.9958,0.49735,0.5
16.57,46.086,50,99.786,0.99573,0.49732,0.5
16.58,46.086,50,99.782,0.99565,0.49728,0.5
16.59,46.086,50,99.779,0.99558,0.49725,0.5
16.6,48.222,50,99.775,0.9955,0.49721,0.5
16.61,48.222,50,99.773,0.99547,0.4972,0.5
16.62,48.222,50,99.772,0.99544,0.49719,0.5
16.63,48.222,50,99.77,0.99541,0.49718,0.5
16.64,48.222,50,99.769,0.99538,0.49716,0.5
16.65,48.222,50,99.767,0.99535,0.49715,0.5
16.66,48.222,50,99.766,0.99532,0.49714,0.5
16.67,48.222,50,99.764,0.99529,0.49713,0.5
16.68,48.222,50,99.763,0.99526,0.49711,0.5
16.69,48.222,50,99.761,0.99523,0.4971,0.5
16.7,46.015,50,99.759,0.9952,0.49709,0.5
16.71,46.015,50,99.756,0.99512,0.49706,0.5
16.72,46.015,50,99.752,0.99505,0.49702,0.5
16.73,46.015,50,99.748,0.99497,0.49699,0.5
16.74,46.015,50,99.744,0.9949,0.49695,0.5
16.75,46.015,50,99.741,0.99482,0.49692,0.5
16.76,46.015,50,99.737,0.99475,0.49688,0.5
16.77,46.015,50,99.733,0.99467,0.49685,0.5
16.78,46.015,50,99.73,0.9946,0.49682,0.5
16.79,46.015,50,99.726,0.99452,0.49678,0.5
16.8,43.772,50,99.722,0.99445,0.49675,0.5
16.81,43.772,50,99.716,0.99433,0.49669,0.5
16.82,43.772,50,99.71,0.99421,0.49664,0.5
16.83,43.772,50,99.704,0.99409,0.49658,0.5
16.84,43.772,50,99.698,0.99397,0.49652,0.5
16.85,43.772,50,99.692,0.99386,0.49647,0.5
16.86,43.772,50,99.686,0.99374,0.49641,0.5
16.87,43.772,50,99.68,0.99362,0.49636,0.5
16.88,43.772,50,99.675,0.9935,0.4963,0.5
16.89,43.772,50,99.669,0.99338,0.49624,0.5
16.9,49.981,50,99.663,0.99326,0.49619,0.5
16.91,49.981,50,99.663,0.99327,0.4962,0.5
16.92,49.981,50,99.663,0.99328,0.4962,0.5
16.93,49.981,50,99.664,0.99328,0.49621,0.5
16.94,49.981,50,99.664,0.99329,0.49622,0.5
16.95,49.981,50,99.664,0.9933,0.49623,0.5
16.96,49.981,50,99.665,0.9933,0.49623,0.5
16.97,49.981,50,99.665,0.99331,0.49624,0.5
16.98,49.981,50,99.665,0.99332,0.49625,0.5
16.99,49.981,50,99.666,0.99332,0.49626,0.5
17,48.315,50,99.666,0.99333,0.49626,0.5
17.01,48.315,50,99.665,0.9933,0.49625,0.5
17.02,48.315,50,99.663,0.99327,0.49624,0.5
17.03,48.315,50,99.662,0.99325,0.49623,0.5
17.04,48.315,50,99.66,0.99322,0.49622,0.5
17.05,48.315,50,99.659,0.99319,0.49622,0.5
17.06,48.315,50,99.658,0.99317,0.49621,0.5
17.07,48.315,50,99.656,0.99314,0.4962,0.5
17.08,48.315,50,99.655,0.99311,0.49619,0.5
17.09,48.315,50,99.654,0.99309,0.49618,0.5
17.1,60.749,50,99.652,0.99306,0.49617,0.5
17.11,60.749,50,99.664,0.99328,0.49628,0.5
17.12,60.749,50,99.675,0.9935,0.4964,0.5
17.13,60.749,50,99.686,0.99372,0.49652,0.5
17.14,60.749,50,99.697,0.99395,0.49663,0.5
17.15,60.749,50,99.708,0.99417,0.49675,0.5
17.16,60.749,50,99.719,0.99439,0.49686,0.5
17.17,60.749,50,99.73,0.99461,0.49698,0.5
17.18,60.749,50,99.741,0.99483,0.49709,0.5
17.19,60.749,50,99.752,0.99505,0.49721,0.5
17.2,46.509,50,99.763,0.99527,0.49732,0.5
17.21,46.509,50,99.76,0.9952,0.49729,0.5
17.22,46.509,50,99.757,0.99514,0.49726,0.5
17.23,46.509,50,99.753,0.99507,0.49723,0.5
17.24,46.509,50,99.75,0.99501,0.4972,0.5
17.25,46.509,50,99.747,0.99494,0.49717,0.5
17.26,46.509,50,99.744,0.99488,0.49714,0.5
17.27,46.509,50,99.74,0.99481,0.49711,0.5
17.28,46.509,50,99.737,0.99475,0.49709,0.5
17.29,46.509,50,99.734,0.99469,0.49706,0.5
17.3,49.418,50,99.731,0.99462,0.49703,0.5
17.31,49.418,50,99.73,0.99461,0.49703,0.5
17.32,49.418,50,99.73,0.99461,0.49703,0.5
17.33,49.418,50,99.73,0.9946,0.49703,0.5
17.34,49.418,50,99.729,0.9946,0.49703,0.5
17.35,49.418,50,99.729,0.99459,0.49703,0.5
17.36,49.418,50,99.729,0.99458,0.49703,0.5
17.37,49.418,50,99.728,0.99458,0.49703,0.5
17.38,49.418,50,99.728,0.99457,0.49703,0.5
17.39,49.418,50,99.728,0.99456,0.49703,0.5
17.4,52.553,50,99.728,0.99456,0.49703,0.5
17.41,52.553,50,99.73,0.99462,0.49706,0.5
17.42,52.553,50,99.733,0.99467,0.49709,0.5
17.43,52.553,50,99.736,0.99473,0.49712,0.5
17.44,52.553,50,99.739,0.99478,0.49715,0.5
17.45,52.553,50,99.742,0.99484,0.49719,0.5
17.46,52.553,50,99.745,0.9949,0.49722,0.5
17.47,52.553,50,99.747,0.99495,0.49725,0.5
17.48,52.553,50,99.75,0.99501,0.49728,0.5
17.49,52.553,50,99.753,0.99507,0.49731,0.5
17.5,41.069,50,99.756,0.99512,0.49734,0.5
17.51,41.069,50,99.747,0.99495,0.49726,0.5
17.52,41.069,50,99.738,0.99477,0.49717,0.5
17.53,41.069,50,99.73,0.9946,0.49709,0.5
17.54,41.069,50,99.721,0.99443,0.497,0.5
17.55,41.069,50,99.712,0.99425,0.49692,0.5
17.56,41.069,50,99.704,0.99408,0.49684,0.5
17.57,41.069,50,99.695,0.99391,0.49675,0.5
17.58,41.069,50,99.686,0.99374,0.49667,0.5
17.59,41.069,50,99.678,0.99356,0.49658,0.5
17.6,44.321,50,99.669,0.99339,0.4965,0.5
17.61,44.321,50,99.664,0.99328,0.49645,0.5
17.62,44.321,50,99.658,0.99318,0.4964,0.5
17.63,44.321,50,99.653,0.99307,0.49635,0.5
17.64,44.321,50,99.648,0.99296,0.4963,0.5
17.65,44.321,50,99.642,0.99286,0.49625,0.5
17.66,44.321,50,99.637,0.99275,0.4962,0.5
17.67,44.321,50,99.632,0.99265,0.49615,0.5
17.68,44.321,50,99.626,0.99254,0.4961,0.5
17.69,44.321,50,99.621,0.99243,0.49605,0.5
17.7,54.135,50,99.616,0.99233,0.496,0.5
17.71,54.135,50,99.62,0.99242,0.49605,0.5
17.72,54.135,50,99.625,0.99251,0.4961,0.5
17.73,54.135,50,99.629,0.9926,0.49615,0.5
17.74,54.135,50,99.634,0.99269,0.4962,0.5
17.75,54.135,50,99.638,0.99278,0.49625,0.5
17.76,54.135,50,99.643,0.99287,0.4963,0.5
17.77,54.135,50,99.647,0.99296,0.49635,0.5
17.78,54.135,50,99.652,0.99305,0.4964,0.5
17.79,54.135,50,99.656,0.99314,0.49645,0.5
17.8,44.221,50,99.661,0.99323,0.49649,0.5
17.81,44.221,50,99.655,0.99312,0.49644,0.5
17.82,44.221,50,99.65,0.99301,0.49639,0.5
17.83,44.221,50,99.644,0.9929,0.49634,0.5
17.84,44.221,50,99.639,0.99279,0.49629,0.5
17.85,44.221,50,99.634,0.99268,0.49624,0.5
17.86,44.221,50,99.628,0.99258,0.49619,0.5
17.87,44.221,50,99.623,0.99247,0.49614,0.5
17.88,44.221,50,99.617,0.99236,0.49608,0.5
17.89,44.221,50,99.612,0.99225,0.49603,0.5
17.9,51.934,50,99.606,0.99214,0.49598,0.5
17.91,51.934,50,99.609,0.99219,0.49601,0.5
17.92,51.934,50,99.611,0.99224,0.49604,0.5
17.93,51.934,50,99.613,0.99228,0.49607,0.5
17.94,51.934,50,99.616,0.99233,0.49609,0.5
17.95,51.934,50,99.618,0.99238,0.49612,0.5
17.96,51.934,50,99.62,0.99242,0.49615,0.5
17.97,51.934,50,99.623,0.99247,0.49618,0.5
17.98,51.934,50,99.625,0.99251,0.4962,0.5
17.99,51.934,50,99.627,0.99256,0.49623,0.5
18,56.663,50,99.63,0.99261,0.49626,0.5
18.01,56.663,50,99.637,0.99275,0.49633,0.5
18.02,56.663,50,99.644,0.99289,0.49641,0.5
18.03,56.663,50,99.651,0.99303,0.49648,0.5
18.04,56.663,50,99.658,0.99317,0.49656,0.5
18.05,56.663,50,99.665,0.99331,0.49663,0.5
18.06,56.663,50,99.672,0.99345,0.49671,0.5
18.07,56.663,50,99.679,0.99359,0.49678,0.5
18.08,56.663,50,99.686,0.99373,0.49685,0.5
18.09,56.663,50,99.693,0.99387,0.49693,0.5
18.1,55.474,50,99.7,0.99401,0.497,0.5
18.11,55.474,50,99.706,0.99412,0.49706,0.5
18.12,55.474,50,99.711,0.99424,0.49712,0.5
18.13,55.474,50,99.717,0.99435,0.49719,0.5
18.14,55.474,50,99.723,0.99447,0.49725,0.5
18.15,55.474,50,99.729,0.99458,0.49731,0.5
18.16,55.474,50,99.735,0.9947,0.49737,0.5
18.17,55.474,50,99.74,0.99481,0.49743,0.5
18.18,55.474,50,99.746,0.99493,0.49749,0.5
18.19,55.474,50,99.752,0.99504,0.49755,0.5
18.2,51.26,50,99.758,0.99516,0.49761,0.5
18.21,51.26,50,99.759,0.99519,0.49763,0.5
18.22,51.26,50,99.761,0.99522,0.49764,0.5
18.23,51.26,50,99.762,0.99525,0.49766,0.5
18.24,51.26,50,99.764,0.99528,0.49768,0.5
18.25,51.26,50,99.765,0.99531,0.4977,0.5
18.26,51.26,50,99.767,0.99534,0.49771,0.5
18.27,51.26,50,99.768,0.99537,0.49773,0.5
18.28,51.26,50,99.77,0.9954,0.49775,0.5
18.29,51.26,50,99.771,0.99543,0.49777,0.5
18.3,44.573,50,99.773,0.99546,0.49778,0.5
18.31,44.573,50,99.767,0.99535,0.49773,0.5
18.32,44.573,50,99.762,0.99525,0.49768,0.5
18.33,44.573,50,99.757,0.99514,0.49763,0.5
18.34,44.573,50,99.752,0.99504,0.49758,0.5
18.35,44.573,50,99.747,0.99494,0.49753,0.5
18.36,44.573,50,99.741,0.99483,0.49748,0.5
18.37,44.573,50,99.736,0.99473,0.49743,0.5
18.38,44.573,50,99.731,0.99463,0.49738,0.5
18.39,44.573,50,99.726,0.99452,0.49733,0.5
18.4,48.699,50,99.721,0.99442,0.49728,0.5
18.41,48.699,50,99.72,0.9944,0.49728,0.5
18.42,48.699,50,99.719,0.99438,0.49727,0.5
18.43,48.699,50,99.718,0.99436,0.49726,0.5
18.44,48.699,50,99.717,0.99434,0.49725,0.5
18.45,48.699,50,99.716,0.99432,0.49725,0.5
18.46,48.699,50,99.715,0.9943,0.49724,0.5
18.47,48.699,50,99.714,0.99428,0.49723,0.5
18.48,48.699,50,99.713,0.99426,0.49722,0.5
18.49,48.699,50,99.711,0.99424,0.49722,0.5
18.5,42.732,50,99.71,0.99422,0.49721,0.5
18.51,42.732,50,99.703,0.99408,0.49714,0.5
18.52,42.732,50,99.696,0.99394,0.49707,0.5
18.53,42.732,50,99.689,0.9938,0.497,0.5
18.54,42.732,50,99.683,0.99366,0.49694,0.5
18.55,42.732,50,99.676,0.99352,0.49687,0.5
18.56,42.732,50,99.669,0.99338,0.4968,0.5
18.57,42.732,50,99.662,0.99324,0.49674,0.5
18.58,42.732,50,99.655,0.99311,0.49667,0.5
18.59,42.732,50,99.648,0.99297,0.4966,0.5
18.6,46.791,50,99.641,0.99283,0.49653,0.5
18.61,46.791,50,99.638,0.99277,0.49651,0.5
18.62,46.791,50,99.635,0.99271,0.49648,0.5
18.63,46.791,50,99.632,0.99266,0.49646,0.5
18.64,46.791,50,99.629,0.9926,0.49643,0.5
18.65,46.791,50,99.626,0.99254,0.49641,0.5
18.66,46.791,50,99.624,0.99249,0.49638,0.5
18.67,46.791,50,99.621,0.99243,0.49636,0.5
18.68,46.791,50,99.618,0.99237,0.49633,0.5
18.69,46.791,50,99.615,0.99232,0.49631,0.5
18.7,51.736,50,99.612,0.99226,0.49628,0.5
18.71,51.736,50,99.614,0.9923,0.49631,0.5
18.72,51.736,50,99.617,0.99235,0.49633,0.5
18.73,51.736,50,99.619,0.99239,0.49636,0.5
18.74,51.736,50,99.621,0.99243,0.49638,0.5
18.75,51.736,50,99.623,0.99247,0.49641,0.5
18.76,51.736,50,99.625,0.99252,0.49643,0.5
18.77,51.736,50,99.627,0.99256,0.49646,0.5
18.78,51.736,50,99.629,0.9926,0.49648,0.5
18.79,51.736,50,99.631,0.99264,0.49651,0.5
18.8,53.328,50,99.634,0.99268,0.49653,0.5
18.81,53.328,50,99.637,0.99276,0.49657,0.5
18.82,53.328,50,99.641,0.99283,0.49661,0.5
18.83,53.328,50,99.645,0.99291,0.49665,0.5
18.84,53.328,50,99.648,0.99298,0.49669,0.5
18.85,53.328,50,99.652,0.99305,0.49673,0.5
18.86,53.328,50,99.656,0.99313,0.49677,0.5
18.87,53.328,50,99.659,0.9932,0.49681,0.5
18.88,53.328,50,99.663,0.99327,0.49685,0.5
18.89,53.328,50,99.667,0.99335,0.49689,0.5
18.9,43.515,50,99.67,0.99342,0.49693,0.5
18.91,43.515,50,99.664,0.9933,0.49687,0.5
18.92,43.515,50,99.658,0.99317,0.49681,0.5
18.93,43.515,50,99.652,0.99305,0.49676,0.5
18.94,43.515,50,99.646,0.99293,0.4967,0.5
18.95,43.515,50,99.64,0.9928,0.49664,0.5
18.96,43.515,50,99.633,0.99268,0.49658,0.5
18.97,43.515,50,99.627,0.99256,0.49652,0.5
18.98,43.515,50,99.621,0.99244,0.49646,0.5
18.99,43.515,50,99.615,0.99232,0.4964,0.5
19,43.012,50,99.609,0.99219,0.49634,0.5
19.01,43.012,50,99.602,0.99206,0.49628,0.5
19.02,43.012,50,99.596,0.99193,0.49622,0.5
19.03,43.012,50,99.589,0.9918,0.49615,0.5
19.04,43.012,50,99.582,0.99167,0.49609,0.5
19.05,43.012,50,99.576,0.99154,0.49603,0.5
19.06,43.012,50,99.569,0.9914,0.49596,0.5
19.07,43.012,50,99.563,0.99127,0.4959,0.5
19.08,43.012,50,99.556,0.99114,0.49584,0.5
19.09,43.012,50,99.55,0.99101,0.49577,0.5
19.1,53.501,50,99.543,0.99088,0.49571,0.5
19.11,53.501,50,99.547,0.99096,0.49576,0.5
19.12,53.501,50,99.551,0.99104,0.4958,0.5
19.13,53.501,50,99.555,0.99112,0.49584,0.5
19.14,53.501,50,99.559,0.9912,0.49589,0.5
19.15,53.501,50,99.563,0.99128,0.49593,0.5
19.16,53.501,50,99.567,0.99135,0.49598,0.5
19.17,53.501,50,99.571,0.99143,0.49602,0.5
19.18,53.501,50,99.575,0.99151,0.49606,0.5
19.19,53.501,50,99.579,0.99159,0.49611,0.5
19.2,51.83,50,99.583,0.99167,0.49615,0.5
19.21,51.83,50,99.585,0.99171,0.49618,0.5
19.22,51.83,50,99.587,0.99176,0.4962,0.5
19.23,51.83,50,99.589,0.9918,0.49623,0.5
19.24,51.83,50,99.592,0.99185,0.49626,0.5
19.25,51.83,50,99.594,0.99189,0.49628,0.5
19.26,51.83,50,99.596,0.99194,0.49631,0.5
19.27,51.83,50,99.598,0.99198,0.49633,0.5
19.28,51.83,50,99.601,0.99203,0.49636,0.5
19.29,51.83,50,99.603,0.99207,0.49639,0.5
19.3,42.423,50,99.605,0.99212,0.49641,0.5
19.31,42.423,50,99.598,0.99197,0.49634,0.5
19.32,42.423,50,99.591,0.99183,0.49627,0.5
19.33,42.423,50,99.583,0.99169,0.4962,0.5
19.34,42.423,50,99.576,0.99154,0.49613,0.5
19.35,42.423,50,99.569,0.9914,0.49606,0.5
19.36,42.423,50,99.562,0.99126,0.496,0.5
19.37,42.423,50,99.555,0.99111,0.49593,0.5
19.38,42.423,50,99.547,0.99097,0.49586,0.5
19.39,42.423,50,99.54,0.99083,0.49579,0.5
19.4,53.039,50,99.533,0.99069,0.49572,0.5
19.41,53.039,50,99.537,0.99076,0.49576,0.5
19.42,53.039,50,99.54,0.99083,0.4958,0.5
19.43,53.039,50,99.544,0.9909,0.49584,0.5
19.44,53.039,50,99.547,0.99097,0.49588,0.5
19.45,53.039,50,99.551,0.99104,0.49592,0.5
19.46,53.039,50,99.554,0.99111,0.49596,0.5
19.47,53.039,50,99.558,0.99117,0.496,0.5
19.48,53.039,50,99.561,0.99124,0.49603,0.5
19.49,53.039,50,99.565,0.99131,0.49607,0.5
19.5,35.804,50,99.568,0.99138,0.49611,0.5
19.51,35.804,50,99.554,0.99111,0.49598,0.5
19.52,35.804,50,99.541,0.99083,0.49584,0.5
19.53,35.804,50,99.527,0.99056,0.4957,0.5
19.54,35.804,50,99.513,0.99028,0.49557,0.5
19.55,35.804,50,99.499,0.99001,0.49543,0.5
19.56,35.804,50,99.485,0.98974,0.4953,0.5
19.57,35.804,50,99.472,0.98946,0.49516,0.5
19.58,35.804,50,99.458,0.98919,0.49503,0.5
19.59,35.804,50,99.444,0.98892,0.49489,0.5
19.6,55.73,50,99.431,0.98864,0.49476,0.5
19.61,55.73,50,99.437,0.98877,0.49482,0.5
19.62,55.73,50,99.443,0.98889,0.49489,0.5
19.63,55.73,50,99.45,0.98902,0.49496,0.5
19.64,55.73,50,99.456,0.98915,0.49503,0.5
19.65,55.73,50,99.462,0.98927,0.4951,0.5
19.66,55.73,50,99.468,0.9894,0.49517,0.5
19.67,55.73,50,99.475,0.98952,0.49524,0.5
19.68,55.73,50,99.481,0.98965,0.4953,0.5
19.69,55.73,50,99.487,0.98977,0.49537,0.5
19.7,53.221,50,99.494,0.9899,0.49544,0.5
19.71,53.221,50,99.497,0.98997,0.49548,0.5
19.72,53.221,50,99.501,0.99005,0.49552,0.5
19.73,53.221,50,99.505,0.99012,0.49557,0.5
19.74,53.221,50,99.509,0.9902,0.49561,0.5
19.75,53.221,50,99.512,0.99027,0.49565,0.5
19.76,53.221,50,99.516,0.99034,0.49569,0.5
19.77,53.221,50,99.52,0.99042,0.49573,0.5
19.78,53.221,50,99.523,0.99049,0.49577,0.5
19.79,53.221,50,99.527,0.99057,0.49582,0.5
19.8,58.535,50,99.531,0.99064,0.49586,0.5
19.81,58.535,50,99.54,0.99082,0.49595,0.5
19.82,58.535,50,99.549,0.991,0.49605,0.5
19.83,58.535,50,99.558,0.99118,0.49614,0.5
19.84,58.535,50,99.567,0.99136,0.49624,0.5
19.85,58.535,50,99.576,0.99154,0.49633,0.5
19.86,58.535,50,99.585,0.99172,0.49642,0.5
19.87,58.535,50,99.594,0.9919,0.49652,0.5
19.88,58.535,50,99.603,0.99207,0.49661,0.5
19.89,58.535,50,99.612,0.99225,0.49671,0.5
19.9,44.575,50,99.621,0.99243,0.4968,0.5
19.91,44.575,50,99.616,0.99233,0.49675,0.5
19.92,44.575,50,99.611,0.99223,0.4967,0.5
19.93,44.575,50,99.606,0.99213,0.49665,0.5
19.94,44.575,50,99.601,0.99203,0.49661,0.5
19.95,44.575,50,99.596,0.99193,0.49656,0.5
19.96,44.575,50,99.591,0.99183,0.49651,0.5
19.97,44.575,50,99.586,0.99173,0.49646,0.5
19.98,44.575,50,99.58,0.99163,0.49641,0.5
19.99,44.575,50,99.575,0.99153,0.49636,0.5
20,52.696,50,99.57,0.99143,0.49632,0.5
20.01,52.696,50,99.574,0.99149,0.49635,0.5
20.02,52.696,50,99.577,0.99155,0.49639,0.5
20.03,52.696,50,99.58,0.99161,0.49642,0.5
20.04,52.696,50,99.583,0.99168,0.49646,0.5
20.05,52.696,50,99.586,0.99174,0.49649,0.5
20.06,52.696,50,99.589,0.9918,0.49652,0.5
